assets/images/icons/ui_main.png;Hauptgebäude;0.5;2;3
assets/images/icons/ui_additional.png;Gebäude 1;-5.5;2;3
assets/images/icons/ui_additional.png;Gebäude 2;-3.4;2;-3
assets/images/icons/ui_additional.png;Gebäude 3;7;2;-0.5
