assets/images/icons/ui_main.png;المبنى الرئيسي;0.5;2;3
assets/images/icons/ui_additional.png;المبنى 1;-5.5;2;3
assets/images/icons/ui_additional.png;المبنى 2;-3.4;2;-3
assets/images/icons/ui_additional.png;المبنى 3;7;2;-0.5
