assets/images/icons/ui_main.png;Main building;0.5;2;3
assets/images/icons/ui_additional.png;Building 1;-5.5;2;3
assets/images/icons/ui_additional.png;Building 2;-3.4;2;-3
assets/images/icons/ui_additional.png;Building 3;7;2;-0.5
