assets/images/icons/ui_main.png;본관;0.5;2;3
assets/images/icons/ui_additional.png;건물 1;-5.5;2;3
assets/images/icons/ui_additional.png;건물 2;-3.4;2;-3
assets/images/icons/ui_additional.png;건물 3;7;2;-0.5
