assets/images/icons/ui_main.png;Bâtiment principal;0.5;2;3
assets/images/icons/ui_additional.png;Bâtiment 1;-5.5;2;3
assets/images/icons/ui_additional.png;Bâtiment 2;-3.4;2;-3
assets/images/icons/ui_additional.png;Bâtiment 3;7;2;-0.5
