assets/images/icons/ui_main.png;Edificio principal;0.5;2;3
assets/images/icons/ui_additional.png;Edificio 1;-5.5;2;3
assets/images/icons/ui_additional.png;Edificio 2;-3.4;2;-3
assets/images/icons/ui_additional.png;Edificio 3;7;2;-0.5
